SR NO,NAME,PROPERTY TYPE,LOCATION,CITY,CONTACT NO 1,CONTACT NO 2,CONTACT NO 3,EMAIL 1,EMAIL 2,EMAIL 3,RATING OUT OF 5,REVIEW COUNT,PRICE PER DAY,LOCATION TYPE,WEBSITE,INSTAGRAM,FACEBOOK,LINKEDIN,YOUTUBE,TWITTER
154,Citrine,Hotel,"211, Subedar Chatram Rd, Nehru Nagar, Seshadripuram, Bengaluru, Karnataka 560020, India",banglore,080 4000 3000,,,enquiry@thecitrinehotel.com,gm@thecitrinehotel.com,,4.2,2840,"₹7,020",Hotel,http://www.thecitrinehotel.com/,,https://www.facebook.com/thecitrinehotelbangalore/,https://in.linkedin.com/company/the-citrine-hotel,,
155,Park Inn & Suites By Radisson Bengaluru Yelahanka,Hotel,"Motion Institute Of Management Studies Rtnet Public School & Rt Nagar Group Of Institution, Doddaballapura Main Rd, Singanayakanahalli, Bengaluru, Karnataka 560064, India",banglore,080 4804 4008,,,,,,4.9,1318,"₹7,099",Hotel,https://www.radissonhotels.com/en-us/hotels/park-inn-suites-bengaluru-yelahanka?cid=a:se+b:gmb+c:apac+i:local+e:pii+d:ind+h:INKABLRAAA,,,,,
156,The Woodrose,Villa,"Brigade Millenium, Campus, Main Road, Jagruthi Colony, Puttenahalli, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",banglore,096865 77163,,,info@brigadehospitality.com,,,4.3,5830,"₹7,099",Hotel,https://woodroseclub.com/,https://www.instagram.com/woodrosebangalore/,https://www.facebook.com/TheWoodroseBangalore/,,,https://twitter.com/Woodroseclub
157,37Th Crescent Hotel Bengaluru,Hotel,"Near 37, Crescent Rd, High Grounds, Gandhi Nagar, Bengaluru, Karnataka 560001, India",banglore,099725 73739,,,,,,4.2,1842,"₹7,079",Hotel,http://www.37thcrescent.in/,,,,,
158,Ibis Bengaluru Hosur Road - An Accor Brand,Luxury Hotel,"26/1, near Central Silk Board Junction, next to The Oxford, College, Bommanahalli, Bengaluru, Karnataka 560068, India",banglore,080 4900 9090,,,,,,4.4,12655,"₹7,000",Hotel,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=6963&merchantid=seo-maps-IN-6963&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,https://www.instagram.com/all.accor,https://www.facebook.com/ALL/,https://www.linkedin.com/company/all-accorlivelimitless/,https://www.youtube.com/All_AccorLiveLimitless,https://twitter.com/all
159,Ginger Bangalore- Whitefield,Other,"Ginger Bangalore, 128, Rd Number 2, EPIP Zone, Brookefield, Bengaluru, Karnataka 560066, India",banglore,,,,,,,,,"₹6,999",Premise,,,,,,
160,Hotel Green Trees,Hotel,"HOTEL GREEN TREES, 44, 1st Cross Rd, Gokula 1st Stage, Yeswanthpur, Bengaluru, Karnataka 560054, India",banglore,080 4151 6191,,,,,,4.4,940,"₹6,998",Hotel,,,,,,
161,"3Bhk, Home Wi Fi Kitchen I Lift I Car Park",Other,,banglore,,,,,,,,,"₹6,336",,,,,,,
162,Icon Boutique By Bhagini,Boutique Hotel,"210, 1st Main Rd, near Domlur, 2nd stage Indiranagar, Stage 2, Domlur, Bengaluru, Karnataka 560071, India",banglore,080 4679 5000,,,corprevenue@iconhotelsindia.in,resv.boutique@iconhotelsindia.com,,4.1,1877,"₹6,799",Hotel,https://www.iconhotelsindia.com/icon-boutique-hotel-domlur/,,https://www.facebook.com/pages/Bhagini-Icon-Hotel-Indiranagar/207737349943934,,,
163,Stellar 23 Resort,Homestay,"Gonighattapura, Bengaluru, Karnataka 562125, India",banglore,096329 48800,+91 9632948800,,stellar23@gmail.com,email@example.com,,4.6,476,"₹6,750",Cafe,https://stellar23resorts.com/,,,,,
164,Olive Hotel Mahadevapura By Embassy Group,Villa,"25, Fern City Road, Outer Ring Rd, Ferns City, Doddanekkundi, Bengaluru, Karnataka 560048, India",banglore,080508 82101,+91 8050882101,,info@oliveliving.com,,,4.7,176,"₹5,916",Hotel,https://oliveliving.com/bangalore/olive-hotel-mahadevapura/,https://www.instagram.com/theoliveliving/,https://www.facebook.com/theoliveliving,,,https://twitter.com/theoliveliving
165,Bloomrooms @ City Centre,Luxury Hotel,"Miller's Tank, 5, Bund Rd, near ITW Consulting Pvt. Ltd, Kaverappa Layout, Vasanth Nagar, Bengaluru, Karnataka 560001, India",banglore,080 4993 8191,,,,,,4.7,3549,"₹6,660",Hotel,https://staybloom.com/hotels/bengaluru/bloomrooms-city-centre,,,,,
166,Mistyblue Stays,Entire Home,"54, Panduranga Nagar, Bengaluru, Karnataka 560076, India",banglore,077600 45897,8197753251,+91 7204194666,apartmentsmistyblue@gmail.com,,,4.8,1186,"₹6,650",Hotel,https://www.mistybluehotel.com/,https://www.instagram.com/mistyblue_hotel/,https://www.facebook.com/MistyBlueHotel/,,,
167,Lavish 3Bhk On 12Th Floor For Family,Other,,banglore,,,,,,,,,"₹6,650",,,,,,,
168,Lavishing 3 Bhk At 15 Floor Only For Family,Other,,banglore,,,,,,,,,"₹6,650",,,,,,,
169,Ancestra -Heritage Villa,Villa,"Jyothipura, Karnataka 560049, India",banglore,,,,,,,,,"₹6,600",Hotel,https://www.bluepillow.com/search/695ea416ac408a6eb70d34da?dest=bkng&cat=Villa&lat=13.10118&lng=77.75078&language=en,,,,,
170,Monarch Luxur - Infantry Road,Hotel,"67, Infantry Rd, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka 560001, India",banglore,,,,monarchluxur@monarchhotels.in,themonarchhotel@monarchhotels.in,,4.1,3495,"₹6,578",Hotel,https://www.monarchhotels.in/luxur-infantry-road-bangalore/,https://www.instagram.com/monarch.hotels?igsh=MXFod3F4cGF0bHpuaw%3D%3D&utm_source=qr,https://www.facebook.com/monarchhotels?mibextid=eQY6cl,,,
171,Sri Satyadeva Deluxe Pg For Gents,Other,"12/121, 1st Cross Rd, near MG Nexa Showroom, Beratena Agrahara, Lavakusha layout, Pragathi Nagar, Electronic City, Bengaluru, Karnataka 560100, India",banglore,,,,,,,,,"₹6,500",Establishment,,,,,,
172,Mgm Mark Whitefield,Other,"MGM Mark, Brookefield, Bengaluru, Karnataka 560066, India",banglore,,,,,,,,,"₹6,000",Premise,,,,,,
173,"Grand Continent Koramangala, Bangalore",Hotel,"373, 2nd Cross Rd, 4th Block, Koramangala, Bengaluru, Karnataka 560034, India",banglore,081230 16482,,,,,,4.4,45,"₹6,480",Hotel,https://grandcontinenthotels.com/,,,,,
174,Grand Suite Susan Homestay 302,Villa,"wood side residency,7th A cross, 1st Main Rd, Ashwini Layout, Ejipura, Bengaluru, Karnataka 560047, India",banglore,097430 17220,+91 9743017220,+91-9743017220,furnishedflats07@gmail.com,,,5,1,"₹6,440",Hotel,https://susanhomestay.in/,https://www.instagram.com/,https://www.facebook.com/,,https://www.youtube.com/,https://www.twitter.com/
175,Srs Suites,Resort,"21, 1st Cross Rd, near Mangala Kalyana Mantapa, KHB Colony, 5th Block, Koramangala, Bengaluru, Karnataka 560030, India",banglore,095134 40056,,,suites@srshotels.co.in,info@srshotels.co.in,,4.5,358,"₹6,440",Hotel,https://www.srshotels.co.in/suites-5th-block-koramangala/,,https://www.facebook.com/p/SRS-Suite-100087037998867/,https://www.linkedin.com/in/srs-suite-apart-hotel-12ba03254/,,
176,"Lilac Hotel, 5Th Block",Boutique Hotel,"74, 7th Main Rd, 5th Block, Jayanagar, Bengaluru, Karnataka 560041, India",banglore,080 6555 1233,,,reservation@lilacindia.com,reservations@lilacindia.com,reservations.kmb@lilacindia.com,4.7,1004,"₹6,400",Hotel,https://lilachotels.com/bengaluru/5th-block-jayanagar/,https://www.instagram.com/lilachotels/,https://www.facebook.com/LilacHotels/,https://www.linkedin.com/company/tamara-leisure-experiences/,,
177,"Luxury Suite At Leela Residences, Bangalore",Hotel,"Gate # 6, Bhartiya City, Kannuru, Bengaluru, Karnataka 560064, India",banglore,080739 36823,,,,,,4.7,52,"₹6,400",Hotel,,,,,,
178,Service Apartment,Homestay,"Vishranthalaya, 1st Cross Rd, off Vijaya Bank Enclave Road, Vijaya Bank Layout, Bilekahalli, Bengaluru, Karnataka 560076, India",banglore,089513 93999,+91 8951393999,+91 8861848483,info@stayhomestays.com,,,4.9,529,"₹6,400",Hotel,http://www.stayhomestays.com/,https://instagram.com/stayhomestays,https://facebook.com/stayhomestays,,,
179,"Aura Kalari Buddha Stone, Mud House & Tree House",Villa,"Maple Meadows, 68, Gurukulam Road, Kothanur Post, Chikkagubbi Village, J.I.Nadagowda Gollahalli, Karnataka 560077, India",banglore,098440 19891,9844019891,9964713429,aurakalariblr@gmail.com,,,4.4,112,"₹6,400",Hotel,http://aurakalari.com/,https://www.instagram.com/reel/CSVxcAWHJF8/?utm_source=ig_embed&utm_campaign=loading,https://www.facebook.com/aurakalari,,,
180,Bloom Hotel - Richmond Road,Hotel,"44, Richmond Rd, opp. Prestige Corniche, Ashok Nagar, Bengaluru, Karnataka 560025, India",banglore,089512 82833,,,,,,4.8,2163,"₹6,399",Hotel,https://staybloom.com/hotels/bengaluru/bloom-hotel-richmond-road,,,,,
181,Sampada Homestay,Homestay,"4C Main, 3rd Block, 169/c, 3rd F Cross Rd, Judges Colony, 2nd Stage, 3rd Stage, Basaveshwar Nagar, Bengaluru, Karnataka 560079, India",banglore,098863 76401,,,,,,4.2,203,"₹6,390",Hotel,http://www.sampadahomestay.com/,,,,,
182,Clarion Hotel Bangalore,Hotel,"4H55+4P7, 15, Kempanahalli main road, Attur Layout, Yelahanka New Town, Kempanahalli, Karnataka 560064, India",banglore,088844 41919,,,reservation@clarionbangalore.com,,,4.6,1627,"₹5,580",Hotel,https://www.clarionbangalore.com/,https://www.instagram.com/clarionbangalore/,https://www.facebook.com/ClarionHotelBangalore,,,
183,Luxury 2Bhk In Btm Near Kormangala Luvia Royale,Other,,banglore,,,,,,,,,"₹5,544",,,,,,,
184,The Canvas Loft-Manyata Tech Park-Orchid Parc,Other,"2nd Cross Rd, opposite TecHila, Rachenahalli, Thanisandra, Bengaluru, Karnataka 560077, India",banglore,074110 97773,,,,,,4.8,129,"₹6,299",Establishment,http://www.orchidparc.com/,,,,,
185,Olive Hotel Mg Road Dunsvirk Inn By Embassy Group,Villa,"Anil Kumble Circle, 103, Mahatma Gandhi Rd, Haridevpur, Shanthala Nagar, Shivaji Nagar, Bengaluru, Karnataka 560001, India",banglore,098807 49514,+91 9880749514,,info@oliveliving.com,,,4,594,"₹5,519",Hotel,https://oliveliving.com/hotels/bengaluru/mg-road,https://www.instagram.com/theoliveliving/,https://www.facebook.com/theoliveliving,,,https://twitter.com/theoliveliving
186,Rg Royal Hotel,Apartment,"19 near Iskcon Temple, Rajajinagar, 2G8W+5V5, 6th Cross Rd, Karnataka Layout, Ashokapuram, Yeshwanthpur Industrial Suburb, Mahalakshmi Layout, Bengaluru, Karnataka 560022, India",banglore,080 4659 5959,+91 8269714717,,info@rgroyalhotels.com,,,4.3,9688,"₹6,079",Hotel,https://rgroyalhotels.com/,,,,https://www.youtube.com/watch?v=zHthEsBL56M,
187,Nirantara Resort & Spa,Villa,"221/1, Electronic City Phase 1 , Hulimangala Village, Jigani Hobali, Vinayaka Layout, Electronic City, Bengaluru, Hulimangala, Karnataka 560106, India",banglore,083109 44102,,,contact@nirantararesort.com,,,4.2,919,"₹6,250",Hotel,https://www.nirantararesort.com/,https://www.instagram.com/nirantara_resort/,,https://in.linkedin.com/company/nirantara-resort-spa,,
188,"Crest Executive Suites, Whitefield",Hotel,"Gate No.1, Tower 24, ITPL Main Rd, Whitefield, Thigalarapalya, Mahadevapura, Bengaluru, Karnataka 560048, India",banglore,,,,,,,4.2,836,"₹6,250",Hotel,,,,,,
189,Lilac Hotel 3Rd Block,Hotel,"65/4, 65/4, 17th Cross Rd, Jaya Nagar 1st Block, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560011, India",banglore,080 6555 1233,,,reservation@lilacindia.com,reservations@lilacindia.com,reservations.kmb@lilacindia.com,4.5,875,"₹6,200",Hotel,https://lilachotels.com/bengaluru/3rd-block-jayanagar/,https://www.instagram.com/lilachotels/,https://www.facebook.com/LilacHotels/,https://www.linkedin.com/company/tamara-leisure-experiences/,,
190,Olive Zip Indiranagar Metro By Embassy Group,Villa,"332, Paramahansa Yogananda Rd, Indira Nagar II Stage, Hoysala Nagar, Indiranagar, Bengaluru, Karnataka 560038, India",banglore,081058 12923,+91 8105812923,,info@oliveliving.com,,,4.2,124,"₹5,446",Hotel,https://oliveliving.com/hotels/bengaluru/indiranagar-metro,https://www.instagram.com/theoliveliving/,https://www.facebook.com/theoliveliving,,,https://twitter.com/theoliveliving
191,Fernwood Part Of Stayvista - Hebbal Bengaluru,Villa,"34, 2nd Cross Rd, opp. to Florence School, P&T Nagar, RT Nagar, Bengaluru, Karnataka 560032, India",banglore,090760 66291,,,,,,5,10,"₹5,400",Hotel,https://www.stayvista.com/villa/standard-king-rooms-at-fernwood,,,,,
192,Orchid Parc Bengaluru - Manyata Business Park,Other,"2nd Cross Rd, opposite TecHila, Rachenahalli, Thanisandra, Bengaluru, Karnataka 560077, India",banglore,074110 97773,,,,,,4.8,129,"₹6,131",Establishment,http://www.orchidparc.com/,,,,,
193,Olive Farm @ Embassy International Riding School,Villa,"149-2 & 223, Tharahunisae Village and Post, North, Jala Hobli, Bengaluru, Tharahunise, Karnataka 562157, India",banglore,073537 79533,+91 7353779533,+91 9632888000,info@oliveliving.com,,,4.2,14,"₹5,378",Hotel,https://oliveliving.com/hotels/bengaluru/farm-@-devanahalli,https://www.instagram.com/theoliveliving/,https://www.facebook.com/theoliveliving,,,https://twitter.com/theoliveliving
194,Moonlight Manor- Luxury Escape,Other,"4GF9+Q87, Mavallipura, Karnataka 560089, India",banglore,,,,,,,4.8,32,"₹5,345",Establishment,https://www.instagram.com/p/DGr7yJLyIYi/?igsh=N2ViMGsxdXMzbDIx,,,,,
195,"Keys Select By Lemon Tree Hotels, Hosur Road, Bengaluru",Apartment,"Hosur Rd, Singasandra, Bengaluru, Karnataka 560068, India",banglore,080 6814 1000,+91 9911701701,+91 9620002720,reservationshsr.keys@lemontreehotels.com,,,4.1,6452,"₹5,437",Hotel,https://www.lemontreehotels.com/keys-select-hotel/bengaluru/hotel-hosur-road-bengaluru?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,https://www.instagram.com/lemontreehotels/,https://www.facebook.com/lemontreehotelsltd,,https://www.youtube.com/c/LemonTreeHotelsLtd,https://twitter.com/LemonTreeHotels
196,Vovo Premier Hotel,Boutique Hotel,"12, 3rd Cross, WH Hanumanthappa Rd, Gandhi Nagar, Bengaluru, Karnataka 560009, India",banglore,073382 53454,,,vovopremierhotel@gmail.com,,,4.6,1330,"₹6,045",Hotel,https://vovohotels.in/vovo-Premier/reach_us.php,https://www.instagram.com/vovo_hotels/,https://www.facebook.com/Vovohotels,,,
197,Hotel Jagadish International-Sankey Road,Hotel,"10, Sankey Rd, next to BDA Complex, Kumarapark West, Kumara Park West, Seshadripuram, Bengaluru, Karnataka 560020, India",banglore,096321 11111,,,,,,4.1,867,"₹6,000",Hotel,https://jagadishhotels.com/,,,,,
198,Regenta Inn Grand Koramangala By Royal Orchid Hotels,Hotel,"No:3, 80 Feet Rd, near 91 Spring Board, opposite Koramangala Indoor Stadium, Nanjappa Reddy Layout, Koramangala 8th Block, Koramangala, Bengaluru, Karnataka 560095, India",banglore,080 4165 6491,,,,,,4.5,1245,"₹6,000",Hotel,,,,,,
199,#86 Singh Mansion,Hotel,"86, Jayamuninagar, Singh Mansion, near BSF Campus, BSF Campus, Yelahanka, Bengaluru, Karnataka 560064, India",banglore,063646 79625,,,,,,5,152,"₹6,000",Hotel,,,,,,
200,The Hub By Silicon Hearth,Hotel,"535, 8th Main Rd, 8th Block, 4th Block, Koramangala, Bengaluru, Karnataka 560034, India",banglore,,,,,,,,,"₹6,000",Hotel,,,,,,
201,Highgates Hotel,Hotel,"33, Church St, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",banglore,080 4022 2999,,,,,,4.1,393,"₹6,000",Hotel,http://www.highgateshotel.com/,,,,,
202,Hotel Le Grandeur,Hotel,"86, Gandhi Bazaar Main Rd, above Shiva Sagar Signature, above Shiva Sagar Signature Resturant, Gandhi Bazaar, Basavanagudi, Bengaluru, Karnataka 560004, India",banglore,096868 55003,,,,,,4.3,215,"₹5,215",Hotel,https://www.legrandeurhotel.com/,,,,,
203,Monarch Brigade Road,Hotel,"54, Brigade Rd, Shanthala Nagar, Sampangi Rama Nagar, Bengaluru, Karnataka 560001, India",banglore,093412 45175,+91 9844567032,,monarchluxur@monarchhotels.in,themonarchhotel@monarchhotels.in,,4,2769,"₹5,912",Hotel,https://www.monarchhotels.in/brigade-road-bangalore/,https://www.instagram.com/monarch.hotels?igsh=MXFod3F4cGF0bHpuaw%3D%3D&utm_source=qr,https://www.facebook.com/monarchhotels?mibextid=eQY6cl,,,
204,Lakeside Grand 301 With Lift Wifi,Other,,banglore,,,,,,,,,"₹5,889",,,,,,,
205,The Royal Comfort,Hotel,"452/3/16, 27th Cross, Geetha Colony, 4th T Block East, 4th Block, Jayanagar, Bengaluru, Karnataka 560011, India",banglore,080 4907 9000,,,reservations@theroyalcomfort.com,,,4.1,1824,"₹5,732",Hotel,http://www.theroyalcomfort.com/,https://www.instagram.com/saarangijayanagar/,https://www.facebook.com/theroyalcomfort/videos/?_rdr,,,
206,Hotel Grand Palais,Boutique Hotel,"1002/1009, Good Earth Malhar Ave, Kengeri, Kambipura, Bengaluru, Karnataka 560074, India",banglore,080099 90077,+91-8009990077,,hotelgrandpalais@gmail.com,,,4.8,68,"₹5,850",Hotel,https://www.hotelgrandpalais.in/,https://www.instagram.com/hotelgrandpalais,,,,
207,Hotel Aaryan Comforts - Peenya,Hotel,"3rd floor, 57/B, SM Rd, next to VAISHNAVI RATHNAM, Kalahasti Nagar, apartment, T. Dasarahalli, Bengaluru, Karnataka 560057, India",banglore,,,,,,,4,61,"₹5,850",Hotel,,,,,,
208,Anjani Suta Home Stay,Villa,"WG2W+FXQ, near DMR PROVISIONAL STORES, Saptagiri Layout, Subramanyapura, Bengaluru, Karnataka 560061, India",banglore,084315 15003,+91 8431515003,,denovo.shelters@gmail.com,,,4.5,63,"₹5,820",Hotel,http://www.homestaysbangalore.com/,https://www.instagram.com/anjanisutavillahomestay/,https://www.facebook.com/AnjaniSutahomestay/,,https://www.youtube.com/@AnjaniSutaVillaHomestay,https://x.com/Anjanisutavilla
209,Zipp Hotel Rosalba,Hotel,"131, HAL Old Airport Rd, Murugeshpalya, Kodihalli, Bengaluru, Karnataka 560017, India",banglore,084948 44334,,,,,,4.6,48,"₹5,813",Hotel,https://zipphotels.com/,,,,,
210,Goldfinch Hotel Bangalore,Boutique Hotel,"Crescent Rd, Race Course Rd, High Grounds, Gandhi Nagar, Bengaluru, Karnataka 560001, India",banglore,080 4129 1300,,,,,,4.1,12817,"₹5,081",Hotel,https://www.goldfinchhotels.com/goldfinch-bengaluru/,,,,,
211,Lavender Premier,Hotel,"46, 1st Cross Rd, Gokula 1st Stage, Mathikere, Yeswanthpur, Bengaluru, Karnataka 560054, India",banglore,073380 66421,,,,,,4.2,3760,"₹5,771",Hotel,http://www.comfortinn-insys.com/,,,,,
212,Sanctum Suites Indiranagar Bangalore,Apartment,"1328, 13th Cross Rd, Stage 2, Indiranagar, Bengaluru, Karnataka 560038, India",banglore,099028 31111,,,reservations@thesanctumsuites.com,,,4.1,306,"₹5,735",Hotel,https://www.thesanctumsuites.com/indiranagar-hotel/,,,,,
213,Zion - A Luxurious Hotel,Hotel,"31, WH Hanumanthappa Rd, Gandhi Nagar, Bengaluru, Karnataka 560009, India",banglore,080 4698 8888,,,,,,4.6,5838,"₹5,700",Hotel,,,,,,
214,Hotel Grand Kasturi,Hotel,"A17, Spice Garden Layout, Lakshminarayana Pura, Silver Springs Layout, Munnekolala, Bengaluru, Karnataka 560037, India",banglore,087222 95777,8722295777,,hotelgrandkasturi@gmail.com,,,4.6,161,"₹4,990",Hotel,https://www.hotelgrandkasturi.in/,https://www.instagram.com/hotelgrandkasturi/?utm_source=qr&igsh=dWFsOGJzcXByb3pv,,,,
215,Bangalore Chalet,Hotel,"2,1st Main Road, 2nd Cross Rd, Zuzuvadi, BTM 1st Stage, Bengaluru, Karnataka 560068, India",banglore,072046 07588,,,,,,4.2,109,"₹5,670",Hotel,https://chalethotelmadiwala.bookmystay.io/?utm_source=gmb&utm_campaign=website_buttton,,,,,
216,Paramos Meeds Madiwala,Hotel,"No. 1/1 1st Main Rd, 1st Cross Rd, behind BBMP Madiwala Branch, Madiwala New Extension, HSR layout Sector 2, 1st Stage, BTM 1st Stage, Bengaluru, Karnataka 560068, India",banglore,099022 26758,+91 9902226758,,info@paramosmeeds.com,,,4.8,569,"₹5,650",Hotel,http://www.paramosmeeds.com/,https://www.instagram.com/hotelparamosmeeds/,https://www.facebook.com/people/Paramos-Meeds/61575668185767/?sk=about,https://www.linkedin.com/in/paramos-meeds-4545a7361/,https://www.youtube.com/@HotelParamosMeeds/,
217,Ginger Bangalore- Inner Ring Road,Hotel,"Intermediate Ring Rd, opposite Maruthi infotech center, Krishna Reddy Layout, Amarjyoti Layout, Bengaluru, Karnataka 560071, India",banglore,080666 66333,,,,,,3.7,2122,"₹5,622",Hotel,https://www.gingerhotels.com/hotels/ginger-bangalore-irr?utm_source=google&utm_medium=hotelgmb&utm_campaign=bangaloreirr_gmb,,,,,
218,Sfo Hotel And Suites,Hotel,"24, Marenahalli Rd, TMC Layout, 5th Block, Jayanagar, Bengaluru, Karnataka 560041, India",banglore,080 4297 7777,,,,,,4.2,999,"₹5,600",Hotel,https://sfohotelandsuites.bookmystay.io/?utm_source=gmb&utm_campaign=website_buttton,,,,,
219,#86 Singh Mansion 2 Bhk,Hotel,"86, Jayamuninagar, Singh Mansion, near BSF Campus, BSF Campus, Yelahanka, Bengaluru, Karnataka 560064, India",banglore,063646 79625,,,,,,5,152,"₹5,600",Hotel,,,,,,
220,Pinnacle Serviced Apartments,Apartment,"88, 89,Sri Ramanna Residency, Fortis Hospital, 83, 1st Cross Rd, behind Apollo and, Sahyadri Layout, Panduranga Nagar, Bengaluru, Karnataka 560076, India",banglore,088610 69737,8197753251,+91 7204194666,apartmentsmistyblue@gmail.com,,,4.7,202,"₹5,600",Hotel,https://www.mistybluehotel.com/pinnacle-serviced-apartments-bannerghatta-bangalore/,https://www.instagram.com/mistyblue_hotel/,https://www.facebook.com/MistyBlueHotel/,,,
221,La Sara Hometel,Hotel,"4033, 100 Feet Rd, next to Domlur Flyover, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560038, India",banglore,080 4331 1700,+91 9901944003,,crm@lasarahotels.com,contact@example.com,,4.2,2079,"₹5,590",Hotel,http://www.lasarahotels.com/,,,,,
222,Zip By Spree Hotels Brookefield,Farm Stay,"627, 1st Main Rd, AECS Layout - C Block, AECS Layout, Brookefield, Bengaluru, Karnataka 560037, India",banglore,089519 93458,+91 7259621003,,info@spreehotels.com,gm.whitefield@spreehotel.com,sales.jaipur@spreehotel.com,4.5,721,"₹5,584",Hotel,https://www.spreehotels.com/zip-by-spree-hotels-brookefield/,https://www.instagram.com/spree_hotels/,https://www.facebook.com/spreehotels/,,,https://twitter.com/spreehotels
223,Vividus,Hotel,"3, Kumarakrupa Road, Race Course Rd, Madhava Nagar, Gandhi Nagar, Bengaluru, Karnataka 560001, India",banglore,096060 64644,,,,,,4.1,1024,"₹5,400",Hotel,https://vividushotelsbangalore.bookmystay.io/?utm_source=gmb&utm_campaign=website_buttton,,,,,
224,Pelican Inn,Hotel,"65 Field Marshall, Field Marshal Cariappa Rd, Ashok Nagar, Bengaluru, Karnataka 560025, India",banglore,097414 91522,+919741491522,+91 9741491522,bookings@pelicaninn.in,,,4.5,126,"₹5,558",Hotel,https://pelicaninn.in/,https://www.instagram.com/pelicaninnblr?igsh=aHhvZjl5anRwMXln,,,,
225,Hotel Dwaraka,Hotel,"7th Cross Rd, NR Colony, Basavanagudi, Bengaluru, Karnataka 560004, India",banglore,080 2590 5217,,,,,,4.3,10221,"₹5,500",Establishment,,,,,,
226,Hotel Aasare Inn,Hotel,"13/15-1, MEC Rd, Marappanapalya, Yeswanthpur, Bengaluru, Karnataka 560022, India",banglore,091488 87823,,,,,,4.5,249,"₹5,500",Hotel,https://www.aasareinn.com/,,,,,
227,Ramanashree California Resort,Resort,"Ananthapura Gate, Doddaballapur, Road, Yelahanka, Bengaluru, Karnataka 560064, India",banglore,080 3514 6900,,,resort@ramanashree.com,fomresort@ramanashree.com,,3.8,7901,"₹5,452",Hotel,https://www.ramanashree.com/california-resort-yelahanka/,,,,,
228,Olive Hotel Indiranagar 100Ft Road By Embassy Group,Villa,"3796, 7th Main Rd, HAL 2nd Stage, Motappapalya, Indiranagar, Bengaluru, Karnataka 560008, India",banglore,089042 31941,+91 8792925976,,info@oliveliving.com,,,4.3,199,"₹4,780",Hotel,https://oliveliving.com/hotels/bengaluru/indiranagar,https://www.instagram.com/theoliveliving/,https://www.facebook.com/theoliveliving,,,https://twitter.com/theoliveliving
229,"Howard Johnson By Wyndham, Hebbal, Bengaluru",Luxury Hotel,"132 Thanisandra Main Rd, Junction, HBR Layout 5th Block, MS Ramaiah North City, Manayata Tech Park, Nagavara, Bengaluru, Karnataka 560077, India",banglore,080 4646 7000,,,accessibility@wyndham.com,,,4.1,9739,"₹5,425",Hotel,https://www.wyndhamhotels.com/hojo/bengaluru-india/howard-johnson-bengaluru-hebbal/overview?CID=LC:q68ryvg9cq3avi8:46441&iata=00093796,https://www.instagram.com/hojo/,,,https://www.youtube.com/channel/UCWKrXUJGF9jhLR06eg9yY2w,
230,Sn Comforts,Other,"1st Cross Rd, near Bgs National Public School, Muthurayya Swamy Layout, Hulimavu, Bengaluru, Karnataka 560076, India",banglore,081971 87234,,,,,,4.7,169,"₹4,752",Establishment,https://www.sncomforts.com/,,,,,
231,Sattva Farmstay,Farm Stay,"Survey No. 20, Jogerahalli, Taverekere, Sattva Nilaya, Magadi Main Rd, Bengaluru, Jogerhalli, Karnataka 562130, India",banglore,063631 45575,9449619075,9035485086,sattvafarmstay.blr@gmail.com,,,4.9,120,"₹5,400",Hotel,https://www.sattvafarmstay.com/,https://www.google.com/url?q=https%3A%2F%2Fwww.instagram.com%2Fsattva_farm%2F&sa=D&sntz=1&usg=AOvVaw18WolQgFoA0KTDtbRDrr2n,,,https://www.youtube.com/@SattvaFarmstay,
232,Obs 1Bhk With Balcony Koramangala,Hotel,"1068, 2nd B Cross Rd, 7th Main Rd, 3rd Block, Koramangala 1A Block, SBI Colony, Koramangala, Bengaluru, Karnataka 560034, India",banglore,098809 18570,,,,,,4.9,226,"₹5,387",Hotel,,,,,,
233,Laika Boutique Stay,Boutique Hotel,"51/24, Rathna Avenue, Richmond Rd, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka 560025, India",banglore,094828 06630,,,,,,4.3,212,"₹5,350",Hotel,http://www.laika.in/,,,,,
234,Luxre Homes - Villa In Koramangala,Villa,"442/1A Cross, 12th Main Rd, 4th Block, Koramangala, Bengaluru, Karnataka 560034, India",banglore,077018 16484,,,luxre442@gmail.com,,,4.7,37,"₹5,320",Hotel,http://www.luxrehomes.in/,,,,,
